customer_id,cohort,price,price_name,commercial_type,invoicing_period_length,next_invoice_at,avg_3m_admin_bookings,avg_3m_user_bookings,city,city_id,specialization_name,specialization_id,recognized_mrr,normalized_admin_bookings,normalized_user_bookings,normalized_revenue,engagement_score,price_usage_fit,churn_risk_score,churn_risk_quartiles,normalized_engagmnet,optimized_price,new_churn_risk_score,new_churn_risk_segments,price_change_%
264,01/09/2024,119,Dynamic Platin 119€ monthly (25% discount),jameda_platin,1,04/02/2025 00:00,13,20,Köln,1021,Orthopäde & Unfallchirurg,34,119.0,0.016774193548387096,0.05509641873278237,0.6082474226804123,0.08564471696436506,6.359446104137993,12.676069849793803,Medium,0.052191590837336675,119.0,14.4075,Medium,0.0
360,01/08/2022,87,Dynamic Platin 127€ monthly (20% discount),jameda_platin,1,28/02/2025 00:00,54,13,Verden,6469,Orthopäde & Unfallchirurg,34,87.0,0.0696774193548387,0.03581267217630854,0.44329896907216493,0.11444325957522439,3.5622577758355507,7.067293921883489,Medium,0.06974132193497062,112.71,14.4075,Medium,29.551724137931036
291,01/01/2020,111,Dynamic Platin 119€ monthly (25% discount),jameda_platin,1,28/02/2025 00:00,162,64,Mülheim an der Ruhr,1666,Orthopäde & Unfallchirurg,34,111.0,0.20903225806451614,0.1763085399449036,0.5670103092783505,0.4294179329956456,1.2903667936646757,2.3660246208315283,Low,0.2616857857846474,195.0,7.2306,Medium,75.67567567567568
8,01/01/2024,81,Dynamic Platin 119€ monthly (25% discount),jameda_platin,1,24/02/2025 00:00,509,10,Wuppertal,1759,Orthopäde & Unfallchirurg,34,81.0,0.6567741935483871,0.027548209366391185,0.41237113402061853,0.691209455256376,0.5880855298362277,0.8305663320442676,Low,0.4212206234115914,195.0,4.4274,Low,140.74074074074073
287,01/03/2022,75,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,04/02/2025 00:00,521,9,Hamburg,1057,Orthopäde & Unfallchirurg,34,75.0,0.672258064516129,0.024793388429752067,0.38144329896907214,0.703249800053319,0.5347962227827576,0.7179675455388557,Low,0.42855796740029267,195.0,4.3461,Low,160.0
422,01/02/2023,135,Dynamic Platin 135€ monthly (15% discount),jameda_platin,1,24/02/2025 00:00,739,42,Herdecke,8104,Orthopäde & Unfallchirurg,34,135.0,0.9535483870967741,0.11570247933884298,0.6907216494845361,1.0981764862703278,0.6232957097016422,0.6975031762681204,Low,0.6692249080868913,195.0,2.6099,Low,44.44444444444444
22,01/04/2022,127,Dynamic Platin 127€ monthly (20% discount),jameda_platin,1,01/02/2025 00:00,112,16,Hannover,1053,Praktischer Arzt,35,127.0,0.14451612903225808,0.0440771349862259,0.6494845360824743,0.19961254776504045,3.0985002711311753,6.09719426837983,Medium,0.12164318814067729,185.75,14.4075,Medium,46.259842519685044
244,01/08/2024,99,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,21/02/2025 00:00,0,1,Hannover,1053,Internist,36,99.0,0.0,0.0027548209366391185,0.5051546391752577,0.003443526170798898,37.57605205340544,75.15038234372548,Critical,0.002098472799189421,99.0,75.15038234372548,Critical,0.0
170,01/12/2020,79,Jameda import jameda_gold 79.00 m1,jameda_gold,1,22/02/2025 00:00,0,4,Bremen,1012,Internist,36,79.0,0.0,0.011019283746556474,0.4020618556701031,0.013774104683195593,16.911755922160765,33.81662479197993,Critical,0.008393891196757684,79.0,33.81662479197993,Critical,0.0
19,01/12/2022,119,Platin 119€ monthly (25% discount),jameda_platin,1,09/02/2025 00:00,0,5,Berlin,1007,Internist,36,119.0,0.0,0.013774104683195593,0.6082474226804123,0.01721763085399449,22.34755206811636,44.686495320805726,Critical,0.010492363995947104,119.0,44.686495320805726,Critical,0.0
368,01/01/2024,99,GoldPro 99€ monthly,jameda_gold_pro,1,15/02/2025 00:00,0,7,Olching,11586,Internist,36,99.0,0.0,0.01928374655647383,0.5051546391752577,0.024104683195592287,14.81188481588195,29.6117172901661,Critical,0.014689309594325945,99.0,29.6117172901661,Critical,0.0
447,01/12/2023,74,GoldPro 74€ monthly (25% discount),jameda_gold_pro,1,12/02/2025 00:00,0,8,Bonn,1756,Internist,36,74.0,0.0,0.02203856749311295,0.37628865979381443,0.027548209366391185,10.021480814758226,20.029187524833254,High,0.016787782393515367,74.0,20.029187524833254,High,0.0
181,01/02/2022,149,Jameda import jameda_platin 149.00 m1,jameda_platin,1,16/02/2025 00:00,0,10,Hamburg,1057,Internist,36,149.0,0.0,0.027548209366391185,0.7628865979381443,0.03443526170798898,17.168495663456067,34.31977369605814,Critical,0.020984727991894207,149.0,34.31977369605814,Critical,0.0
255,01/01/2020,119,Jameda import jameda_gold_pro 119.00 m1,jameda_gold_pro,1,14/02/2025 00:00,0,12,Nürnberg,1054,Internist,36,119.0,0.0,0.03305785123966942,0.6082474226804123,0.04132231404958678,11.851519830004813,23.682378502984832,High,0.02518167359027305,119.0,23.682378502984832,High,0.0
385,01/01/2023,159,Dynamic Platin 159€ monthly,jameda_platin,1,26/02/2025 00:00,0,17,Lübeck,1702,Internist,36,159.0,0.0,0.046831955922865015,0.8144329896907216,0.05853994490358127,11.882603507143568,23.735937041835346,High,0.035674037586220154,159.0,23.735937041835346,High,0.0
442,01/05/2024,99,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,28/02/2025 00:00,0,18,Biberach an der Riß,12394,Internist,36,99.0,0.0,0.049586776859504134,0.5051546391752577,0.06198347107438017,7.017647685442731,14.004303635348272,Medium,0.037772510385409575,99.0,14.4075,Medium,0.0
137,01/11/2024,127,Platin 127€ monthly (20% discount),jameda_platin,1,25/02/2025 00:00,0,18,Ulm,1618,Internist,36,127.0,0.0,0.049586776859504134,0.6494845360824743,0.06198347107438017,9.022689881283512,18.014388027029835,High,0.037772510385409575,127.0,18.014388027029835,High,0.0
369,01/03/2024,159,Platin 159€ monthly,jameda_platin,1,28/02/2025 00:00,0,18,Lübeck,1702,Internist,36,159.0,0.0,0.049586776859504134,0.8144329896907216,0.06198347107438017,11.314166676530117,22.597341617523046,High,0.037772510385409575,159.0,22.597341617523046,High,0.0
274,01/12/2023,99,GoldPro 99€ monthly,jameda_gold_pro,1,27/02/2025 00:00,0,26,Hagen,1672,Internist,36,99.0,0.0,0.07162534435261708,0.5051546391752577,0.08953168044077135,5.075315084988058,10.10586432975573,Medium,0.05456029277892494,99.0,14.4075,Medium,0.0
407,01/03/2023,99,GoldPro 99€ monthly,jameda_gold_pro,1,27/02/2025 00:00,0,61,Berlin,1007,Internist,36,99.0,0.0,0.16804407713498623,0.5051546391752577,0.2100550964187328,2.2955825490813537,4.486137549953341,Low,0.12800684075055468,194.73,14.4075,Medium,96.69696969696969
443,01/09/2024,78,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,16/02/2025 00:00,157,19,Hessen,7162,Internist,36,78.0,0.20258064516129032,0.05234159779614325,0.39690721649484534,0.26800764240646935,1.4276845523352029,2.721365283467171,Low,0.16332291949283564,195.0,11.4575,Medium,150.0
53,01/07/2023,99,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,06/02/2025 00:00,170,3,Krefeld,1720,Internist,36,99.0,0.21935483870967742,0.008264462809917356,0.5051546391752577,0.2296854172220741,2.1075735229532975,4.100304337295558,Low,0.1399694895593532,195.0,13.2661,Medium,96.96969696969697
142,01/10/2024,1,GoldPro 1€ monthly,jameda_gold_pro,1,28/02/2025 00:00,290,19,Zweibrücken,12090,Internist,36,1.0,0.3741935483870968,0.05234159779614325,0.0,0.4396205456322758,0.0,-0.2198102728161379,Low,0.26790322222529095,195.0,7.0628,Medium,19400.0
461,01/06/2022,149,Jameda import jameda_platin 149.00 m1,jameda_platin,1,22/02/2025 00:00,0,0,Wentorf bei Hamburg,5095,Frauenarzt (Gynäkologe),37,149.0,0.0,0.0,0.7628865979381443,0.0,76.28865979381443,152.57731958762886,Critical,0.0,149.0,152.57731958762886,Critical,0.0
138,01/10/2023,78,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,28/02/2025 00:00,0,7,Wetzlar,1185,Frauenarzt (Gynäkologe),37,78.0,0.0,0.01928374655647383,0.39690721649484534,0.024104683195592287,11.63790949819296,23.26376665478812,High,0.014689309594325945,78.0,23.26376665478812,High,0.0
10,01/07/2024,159,Platin 159€ monthly,jameda_platin,1,01/02/2025 00:00,0,9,Stuttgart,999,Frauenarzt (Gynäkologe),37,159.0,0.0,0.024793388429752067,0.8144329896907216,0.030991735537190084,19.86822414366478,39.720952419560966,Critical,0.018886255192704787,159.0,39.720952419560966,Critical,0.0
60,01/01/2020,149,Jameda import jameda_platin 149.00 m1,jameda_platin,1,22/02/2025 00:00,0,11,Wentorf bei Hamburg,5095,Frauenarzt (Gynäkologe),37,149.0,0.0,0.030303030303030304,0.7628865979381443,0.03787878787878788,15.933707425290354,31.848475456641314,Critical,0.023083200791083627,149.0,31.848475456641314,Critical,0.0
293,01/03/2024,159,Platin 159€ monthly,jameda_platin,1,19/02/2025 00:00,0,15,Sonneberg,14643,Frauenarzt (Gynäkologe),37,159.0,0.0,0.04132231404958678,0.8144329896907216,0.05165289256198347,13.209972084795886,26.39411772331078,High,0.031477091987841314,159.0,26.39411772331078,High,0.0
412,01/11/2020,99,GoldPro 99€ monthly,jameda_gold_pro,1,23/02/2025 00:00,0,17,Düsseldorf,1025,Frauenarzt (Gynäkologe),37,99.0,0.0,0.046831955922865015,0.5051546391752577,0.05853994490358127,7.370222428481453,14.711174884511115,High,0.035674037586220154,99.0,14.711174884511115,High,0.0
401,01/04/2024,99,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,24/02/2025 00:00,0,17,München,1003,Frauenarzt (Gynäkologe),37,99.0,0.0,0.046831955922865015,0.5051546391752577,0.05853994490358127,7.370222428481453,14.711174884511115,High,0.035674037586220154,99.0,14.711174884511115,High,0.0
420,01/08/2022,99,Jameda import jameda_gold_pro 99.00 m1,jameda_gold_pro,1,28/02/2025 00:00,0,19,Münster,978,Frauenarzt (Gynäkologe),37,99.0,0.0,0.05234159779614325,0.5051546391752577,0.06542699724517906,6.697265669124127,13.361817839625663,Medium,0.03987098318459899,99.0,14.4075,Medium,0.0
484,01/07/2022,159,Jameda import jameda_platin 159.00 m1,jameda_platin,1,18/02/2025 00:00,0,34,Stuttgart,999,Frauenarzt (Gynäkologe),37,159.0,0.0,0.09366391184573003,0.8144329896907216,0.11707988980716254,6.408826691041231,12.75911343717888,Medium,0.07134807517244031,159.0,14.4075,Medium,0.0
194,01/11/2024,89,GoldPro 89€ monthly (10% discount),jameda_gold_pro,1,28/02/2025 00:00,10,14,Berlin,1007,Frauenarzt (Gynäkologe),37,89.0,0.012903225806451613,0.03856749311294766,0.4536082474226804,0.061112592197636185,6.378733124535974,12.72690995297313,Medium,0.03724179984522748,89.0,14.4075,Medium,0.0
153,01/09/2024,74,Dynamic GoldPro 74€ monthly (25% discount),jameda_gold_pro,1,05/02/2025 00:00,90,16,Plate,3962,Frauenarzt (Gynäkologe),37,74.0,0.11612903225806452,0.0440771349862259,0.37628865979381443,0.1712254509908469,2.076356591949215,4.067100458403007,Low,0.104344190696211,161.38,14.4075,Medium,118.08108108108107
20,01/11/2023,87,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,16/02/2025 00:00,130,63,Egestorf,2448,Frauenarzt (Gynäkologe),37,87.0,0.16774193548387098,0.17355371900826447,0.44329896907216493,0.38468408424420153,1.1231741708588483,2.0540062995955957,Low,0.23442513488441608,195.0,8.0653,Medium,124.13793103448273
101,01/02/2024,74,GoldPro 74€ monthly (25% discount),jameda_gold_pro,1,28/02/2025 00:00,181,82,Karlsruhe,1747,Frauenarzt (Gynäkologe),37,74.0,0.2335483870967742,0.22589531680440772,0.37628865979381443,0.5159175331022838,0.7154898555561778,1.1730209445612139,Low,0.3143983394175506,195.0,6.0081,Medium,163.51351351351352
233,01/12/2023,159,Dynamic Platin 159€ monthly,jameda_platin,1,14/02/2025 00:00,185,37,Köln,1021,Frauenarzt (Gynäkologe),37,159.0,0.23870967741935484,0.10192837465564739,0.8144329896907216,0.36612014573891405,2.165353275854745,4.1476464788400325,Low,0.22311233571665687,195.0,8.468,Medium,22.64150943396226
386,01/07/2024,99,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,22/02/2025 00:00,211,7,Gerolstein,7464,Frauenarzt (Gynäkologe),37,99.0,0.27225806451612905,0.01928374655647383,0.5051546391752577,0.29636274771172133,1.648877492281124,3.1495736107063874,Low,0.1806024214480708,195.0,10.4027,Medium,96.96969696969697
66,01/01/2020,105,Jameda import jameda_gold_pro 105.00 m1,jameda_gold_pro,1,02/02/2025 00:00,0,14,Waiblingen,1239,Allgemeinchirurg,38,105.0,0.0,0.03856749311294766,0.5360824742268041,0.048209366391184574,9.209556940100798,18.395009197006004,High,0.02937861918865189,105.0,18.395009197006004,High,0.0
89,01/02/2021,159,Jameda import jameda_platin 159.00 m1,jameda_platin,1,03/02/2025 00:00,0,41,Berlin,1007,Allgemeinchirurg,38,159.0,0.0,0.11294765840220386,0.8144329896907216,0.14118457300275483,5.387011210964503,10.703430135427629,Medium,0.08603738476676626,159.0,14.4075,Medium,0.0
362,01/10/2023,1,GoldPro 1€ monthly,jameda_gold_pro,1,28/02/2025 00:00,18,11,Essen,1052,Allgemeinchirurg,38,1.0,0.023225806451612905,0.030303030303030304,0.0,0.06110459433040079,0.0,-0.030552297165200394,Low,0.037236925972919686,67.1,14.4075,Medium,6609.999999999999
267,01/08/2022,159,Jameda import jameda_platin 159.00 m1,jameda_platin,1,01/02/2025 00:00,27,35,Hessen,7162,Allgemeinchirurg,38,159.0,0.03483870967741935,0.09641873278236915,0.8144329896907216,0.15536212565538077,4.925148285696462,9.772615508565234,Medium,0.09467713574438379,159.0,14.4075,Medium,0.0
144,01/06/2023,65,Dynamic GoldPro 74€ monthly (25% discount),jameda_gold_pro,1,04/02/2025 00:00,0,21,Leipzig,1051,Hautarzt (Dermatologe),40,65.0,0.0,0.05785123966942149,0.32989690721649484,0.07231404958677687,4.00778371216826,7.9794103995431325,Medium,0.04406792878297784,76.68,14.4075,Medium,17.969230769230784
281,01/05/2023,109,Dynamic Platin 159€ monthly,jameda_platin,1,11/02/2025 00:00,0,137,Köln,1021,Hautarzt (Dermatologe),40,109.0,0.0,0.3774104683195592,0.5567010309278351,0.471763085399449,1.1555493722941683,2.075217201888612,Low,0.28749077348895063,195.0,6.5792,Medium,78.89908256880733
392,01/05/2023,109,Dynamic Platin 159€ monthly,jameda_platin,1,11/02/2025 00:00,2,186,Köln,1021,Hautarzt (Dermatologe),40,109.0,0.0025806451612903226,0.512396694214876,0.5567010309278351,0.6430765129298853,0.8524284978957785,1.3833187393266142,Low,0.39188857678054734,195.0,4.7806,Low,78.89908256880733
223,01/12/2024,99,GoldPro 99€ monthly,jameda_gold_pro,1,03/02/2025 00:00,6,12,Aschaffenburg,1364,Hautarzt (Dermatologe),40,99.0,0.007741935483870968,0.03305785123966942,0.5051546391752577,0.04906424953345775,8.55262943600267,17.08072674723861,High,0.0298995819842184,99.0,17.08072674723861,High,0.0
458,01/03/2020,99,Jameda import jameda_gold_pro 99.00 m1,jameda_gold_pro,1,25/02/2025 00:00,83,17,München,1003,Hautarzt (Dermatologe),40,99.0,0.10709677419354839,0.046831955922865015,0.5051546391752577,0.16563671909712965,2.876133429114557,5.669448498680549,Medium,0.1009384370357975,156.58,14.4075,Medium,58.161616161616166
319,01/09/2023,78,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,28/02/2025 00:00,104,1,Düsseldorf,1025,Hautarzt (Dermatologe),40,78.0,0.13419354838709677,0.0027548209366391185,0.39690721649484534,0.13763707455789567,2.688398003573274,5.3079774698676,Low,0.0838755516275755,132.58,14.4075,Medium,69.97435897435899
342,01/06/2023,99,GoldPro 99€ monthly,jameda_gold_pro,1,28/02/2025 00:00,213,18,Hamburg,1057,Hautarzt (Dermatologe),40,99.0,0.27483870967741936,0.049586776859504134,0.5051546391752577,0.33682218075179954,1.4565234497985222,2.7446358092211445,Low,0.20525825837046952,195.0,9.1885,Medium,96.96969696969697
206,01/03/2022,99,Jameda import jameda_gold_pro 99.00 m1,jameda_gold_pro,1,14/02/2025 00:00,220,25,Abensberg,11596,Hautarzt (Dermatologe),40,99.0,0.2838709677419355,0.06887052341597796,0.5051546391752577,0.36995912201190795,1.3294973325036425,2.474015104001331,Low,0.2254517944243984,195.0,8.3816,Medium,96.96969696969697
306,01/07/2023,99,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,21/02/2025 00:00,0,73,Essen,1052,Hals-Nasen-Ohren-Arzt,41,99.0,0.0,0.20110192837465565,0.5051546391752577,0.2513774104683196,1.9326637228142762,3.7396387403943927,Low,0.15318851434082773,195.0,12.1792,Medium,96.96969696969697
199,01/12/2020,99,Jameda import jameda_gold_pro 99.00 m1,jameda_gold_pro,1,21/02/2025 00:00,22,8,Halle,1715,Hals-Nasen-Ohren-Arzt,41,99.0,0.02838709677419355,0.02203856749311295,0.5051546391752577,0.055935306140584735,7.6613679187018,15.294768184333307,High,0.034086779837981654,99.0,15.294768184333307,High,0.0
100,01/01/2021,99,Jameda import jameda_gold_pro 99.00 m1,jameda_gold_pro,1,27/02/2025 00:00,318,151,München,1003,Hals-Nasen-Ohren-Arzt,41,99.0,0.4103225806451613,0.41597796143250687,0.5051546391752577,0.9302950324357948,0.5372299350201561,0.6093123538224149,Low,0.5669185375567061,195.0,3.1832,Low,96.96969696969697
116,01/07/2023,95,Platin 95€ monthly (40% discount),jameda_platin,1,03/02/2025 00:00,0,3,Langenfeld,9483,Urologe,42,95.0,0.0,0.008264462809917356,0.4845360824742268,0.010330578512396695,23.832872349342047,47.660579409427896,Critical,0.006295418397568263,95.0,47.660579409427896,Critical,0.0
250,01/01/2024,119,Dynamic Platin 119€ monthly (25% discount),jameda_platin,1,02/02/2025 00:00,0,15,Karlsruhe,1747,Urologe,42,119.0,0.0,0.04132231404958678,0.6082474226804123,0.05165289256198347,9.865675354467813,19.705524262654635,High,0.031477091987841314,119.0,19.705524262654635,High,0.0
230,01/02/2022,159,Platin 159€ monthly,jameda_platin,1,27/02/2025 00:00,175,0,Berlin,1007,Urologe,42,159.0,0.22580645161290322,0.0,0.8144329896907216,0.22580645161290322,3.4538197921220752,6.7947363584376985,Medium,0.13760566149007272,195.0,13.4808,Medium,22.64150943396226
225,01/01/2020,109,Jameda import jameda_platin 109.00 m1,jameda_platin,1,01/02/2025 00:00,176,51,Bremen,1012,Urologe,42,109.0,0.2270967741935484,0.14049586776859505,0.5567010309278351,0.4027166089042922,1.3488699483304112,2.4963815922086763,Low,0.24541409231439074,195.0,7.7077,Medium,78.89908256880733
263,01/03/2020,99,Jameda import jameda_gold_pro 99.00 m1,jameda_gold_pro,1,03/02/2025 00:00,181,42,Köln,1021,Urologe,42,99.0,0.2335483870967742,0.11570247933884298,0.5051546391752577,0.37817648627032796,1.3013530109174762,2.4136177786997886,Low,0.23045942744997377,195.0,8.2022,Medium,96.96969696969697
215,01/07/2023,87,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,07/02/2025 00:00,0,2,Hessen,7162,Neurologe,43,87.0,0.0,0.005509641873278237,0.44329896907216493,0.006887052341597796,26.25081986512167,52.49819620407254,Critical,0.004196945598378842,87.0,52.49819620407254,Critical,0.0
36,01/10/2023,99,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,02/02/2025 00:00,0,14,Dortmund,1060,Neurologe,43,99.0,0.0,0.03856749311294766,0.5051546391752577,0.048209366391184574,8.678236347402676,17.33236801160976,High,0.02937861918865189,99.0,17.33236801160976,High,0.0
346,01/01/2024,99,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,22/02/2025 00:00,0,14,Leipzig,1051,Neurologe,43,99.0,0.0,0.03856749311294766,0.5051546391752577,0.048209366391184574,8.678236347402676,17.33236801160976,High,0.02937861918865189,99.0,17.33236801160976,High,0.0
56,01/03/2024,99,GoldPro 99€ monthly,jameda_gold_pro,1,27/02/2025 00:00,19,8,Berlin,1007,Radiologe,44,99.0,0.024516129032258065,0.02203856749311295,0.5051546391752577,0.052064338398649254,8.139209281996498,16.25238639479367,High,0.031727825641008976,99.0,16.25238639479367,High,0.0
315,01/02/2021,143,Platin 143€ monthly (10% discount),jameda_platin,1,16/02/2025 00:00,343,127,Bremen,1012,Radiologe,44,143.0,0.4425806451612903,0.349862258953168,0.7319587628865979,0.8799084688527503,0.8225101665008564,1.2050660985753376,Low,0.536213142017599,195.0,3.3935,Low,36.36363636363635
97,01/02/2024,84,Dynamic GoldPro 84€ monthly (15% discount),jameda_gold_pro,1,26/02/2025 00:00,0,6,München,1003,Augenarzt,45,84.0,0.0,0.01652892561983471,0.42783505154639173,0.02066115702479339,13.953649929141077,27.89696927976976,High,0.012590836795136525,84.0,27.89696927976976,High,0.0
402,01/12/2024,99,GoldPro 99€ monthly,jameda_gold_pro,1,10/02/2025 00:00,4,2,Hessen,7162,Psychiater,50,99.0,0.005161290322580645,0.005509641873278237,0.5051546391752577,0.012048342664178441,22.911229513680123,45.81643485602816,Critical,0.0073422178610090755,99.0,45.81643485602816,Critical,0.0
169,01/08/2023,83,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,18/02/2025 00:00,17,6,München,1003,Psychiater,50,83.0,0.02193548387096774,0.01652892561983471,0.422680412371134,0.04259664089576113,8.036262490770559,16.05122666109324,High,0.02595824391131502,83.0,16.05122666109324,High,0.0
120,01/08/2024,99,Dynamic GoldPro 99€ monthly,jameda_gold_pro,1,26/02/2025 00:00,18,13,Meerbusch,1260,Psychiater,50,99.0,0.023225806451612905,0.03581267217630854,0.5051546391752577,0.06799164667199858,6.4770351791613585,12.920074534986718,Medium,0.041433871571298526,99.0,14.4075,Medium,0.0
107,01/12/2023,99,GoldPro 99€ monthly,jameda_gold_pro,1,04/02/2025 00:00,44,7,Berlin,1007,Psychiater,50,99.0,0.0567741935483871,0.01928374655647383,0.5051546391752577,0.0808788767439794,5.558548446833918,11.076657455295846,Medium,0.04928730448325852,99.0,14.4075,Medium,0.0
